"id" "symbol"
"ENSMUSG00000001750" "ENSMUSG00000001750" "Tcirg1"
"ENSMUSG00000020432" "ENSMUSG00000020432" "Tcn2"
"ENSMUSG00000020034" "ENSMUSG00000020034" "Tcp11l2"
"ENSMUSG00000029217" "ENSMUSG00000029217" "Tec"
"ENSMUSG00000031708" "ENSMUSG00000031708" "Tecr"
"ENSMUSG00000047146" "ENSMUSG00000047146" "Tet1"
"ENSMUSG00000040943" "ENSMUSG00000040943" "Tet2"
"ENSMUSG00000003923" "ENSMUSG00000003923" "Tfam"
"ENSMUSG00000032411" "ENSMUSG00000032411" "Tfdp2"
"ENSMUSG00000022757" "ENSMUSG00000022757" "Tfg"
"ENSMUSG00000022797" "ENSMUSG00000022797" "Tfrc"
"ENSMUSG00000002603" "ENSMUSG00000002603" "Tgfb1"
"ENSMUSG00000035493" "ENSMUSG00000035493" "Tgfbi"
"ENSMUSG00000032440" "ENSMUSG00000032440" "Tgfbr2"
"ENSMUSG00000029287" "ENSMUSG00000029287" "Tgfbr3"
"ENSMUSG00000037820" "ENSMUSG00000037820" "Tgm2"
"ENSMUSG00000039759" "ENSMUSG00000039759" "Thap3"
"ENSMUSG00000053453" "ENSMUSG00000053453" "Thoc7"
"ENSMUSG00000004929" "ENSMUSG00000004929" "Thop1"
"ENSMUSG00000058756" "ENSMUSG00000058756" "Thra"
"ENSMUSG00000043962" "ENSMUSG00000043962" "Thrap3"
"ENSMUSG00000030942" "ENSMUSG00000030942" "Thumpd1"
"ENSMUSG00000032011" "ENSMUSG00000032011" "Thy1"
"ENSMUSG00000002489" "ENSMUSG00000002489" "Tiam1"
"ENSMUSG00000056130" "ENSMUSG00000056130" "Ticam2"
"ENSMUSG00000033191" "ENSMUSG00000033191" "Tie1"
"ENSMUSG00000049625" "ENSMUSG00000049625" "Tifab"
"ENSMUSG00000039994" "ENSMUSG00000039994" "Timeless"
"ENSMUSG00000027076" "ENSMUSG00000027076" "Timm10"
"ENSMUSG00000017466" "ENSMUSG00000017466" "Timp2"
"ENSMUSG00000028776" "ENSMUSG00000028776" "Tinagl1"
"ENSMUSG00000032041" "ENSMUSG00000032041" "Tirap"
"ENSMUSG00000024812" "ENSMUSG00000024812" "Tjp2"
"ENSMUSG00000034917" "ENSMUSG00000034917" "Tjp3"
"ENSMUSG00000025574" "ENSMUSG00000025574" "Tk1"
"ENSMUSG00000021957" "ENSMUSG00000021957" "Tkt"
"ENSMUSG00000034758" "ENSMUSG00000034758" "Tle6"
"ENSMUSG00000027995" "ENSMUSG00000027995" "Tlr2"
"ENSMUSG00000038623" "ENSMUSG00000038623" "Tm6sf1"
"ENSMUSG00000040234" "ENSMUSG00000040234" "Tm7sf3"
"ENSMUSG00000025016" "ENSMUSG00000025016" "Tm9sf3"
"ENSMUSG00000023010" "ENSMUSG00000023010" "Tmbim6"
"ENSMUSG00000025572" "ENSMUSG00000025572" "Tmc6"
"ENSMUSG00000050106" "ENSMUSG00000050106" "Tmc8"
"ENSMUSG00000042066" "ENSMUSG00000042066" "Tmcc2"
"ENSMUSG00000021248" "ENSMUSG00000021248" "Tmed10"
"ENSMUSG00000032353" "ENSMUSG00000032353" "Tmed3"
"ENSMUSG00000058569" "ENSMUSG00000058569" "Tmed9"
"ENSMUSG00000034659" "ENSMUSG00000034659" "Tmem109"
"ENSMUSG00000054675" "ENSMUSG00000054675" "Tmem119"
"ENSMUSG00000026116" "ENSMUSG00000026116" "Tmem131"
"ENSMUSG00000026939" "ENSMUSG00000026939" "Tmem141"
"ENSMUSG00000006315" "ENSMUSG00000006315" "Tmem147"
"ENSMUSG00000021361" "ENSMUSG00000021361" "Tmem14c"
"ENSMUSG00000030917" "ENSMUSG00000030917" "Tmem159"
"ENSMUSG00000019158" "ENSMUSG00000019158" "Tmem160"
"ENSMUSG00000029234" "ENSMUSG00000029234" "Tmem165"
"ENSMUSG00000024349" "ENSMUSG00000024349" "Tmem173"
"ENSMUSG00000023367" "ENSMUSG00000023367" "Tmem176a"
"ENSMUSG00000029810" "ENSMUSG00000029810" "Tmem176b"
"ENSMUSG00000009035" "ENSMUSG00000009035" "Tmem184b"
"ENSMUSG00000040883" "ENSMUSG00000040883" "Tmem205"
"ENSMUSG00000014856" "ENSMUSG00000014856" "Tmem208"
"ENSMUSG00000046157" "ENSMUSG00000046157" "Tmem229b"
"ENSMUSG00000041353" "ENSMUSG00000041353" "Tmem29"
"ENSMUSG00000028420" "ENSMUSG00000028420" "Tmem38b"
"ENSMUSG00000022856" "ENSMUSG00000022856" "Tmem41a"
"ENSMUSG00000028822" "ENSMUSG00000028822" "Tmem50a"
"ENSMUSG00000022964" "ENSMUSG00000022964" "Tmem50b"
"ENSMUSG00000048772" "ENSMUSG00000048772" "Tmem53"
"ENSMUSG00000028132" "ENSMUSG00000028132" "Tmem56"
"ENSMUSG00000028618" "ENSMUSG00000028618" "Tmem59"
"ENSMUSG00000025940" "ENSMUSG00000025940" "Tmem70"
"ENSMUSG00000024180" "ENSMUSG00000024180" "Tmem8"
"ENSMUSG00000026411" "ENSMUSG00000026411" "Tmem9"
"ENSMUSG00000037278" "ENSMUSG00000037278" "Tmem97"
"ENSMUSG00000019961" "ENSMUSG00000019961" "Tmpo"
"ENSMUSG00000079523" "ENSMUSG00000079523" "Tmsb10"
"ENSMUSG00000034723" "ENSMUSG00000034723" "Tmx4"
"ENSMUSG00000021281" "ENSMUSG00000021281" "Tnfaip2"
"ENSMUSG00000062210" "ENSMUSG00000062210" "Tnfaip8"
"ENSMUSG00000013707" "ENSMUSG00000013707" "Tnfaip8l2"
"ENSMUSG00000010142" "ENSMUSG00000010142" "Tnfrsf13b"
"ENSMUSG00000041954" "ENSMUSG00000041954" "Tnfrsf18"
"ENSMUSG00000030341" "ENSMUSG00000030341" "Tnfrsf1a"
"ENSMUSG00000023915" "ENSMUSG00000023915" "Tnfrsf21"
"ENSMUSG00000045362" "ENSMUSG00000045362" "Tnfrsf26"
"ENSMUSG00000005824" "ENSMUSG00000005824" "Tnfsf14"
"ENSMUSG00000035678" "ENSMUSG00000035678" "Tnfsf9"
"ENSMUSG00000027692" "ENSMUSG00000027692" "Tnik"
"ENSMUSG00000020400" "ENSMUSG00000020400" "Tnip1"
"ENSMUSG00000022791" "ENSMUSG00000022791" "Tnk2"
"ENSMUSG00000024811" "ENSMUSG00000024811" "Tnks2"
"ENSMUSG00000031097" "ENSMUSG00000031097" "Tnni2"
"ENSMUSG00000039477" "ENSMUSG00000039477" "Tnrc18"
"ENSMUSG00000052707" "ENSMUSG00000052707" "Tnrc6a"
"ENSMUSG00000047888" "ENSMUSG00000047888" "Tnrc6b"
"ENSMUSG00000055322" "ENSMUSG00000055322" "Tns1"
"ENSMUSG00000020422" "ENSMUSG00000020422" "Tns3"
"ENSMUSG00000017607" "ENSMUSG00000017607" "Tns4"
"ENSMUSG00000022427" "ENSMUSG00000022427" "Tomm22"
"ENSMUSG00000078713" "ENSMUSG00000078713" "Tomm5"
"ENSMUSG00000033475" "ENSMUSG00000033475" "Tomm6"
"ENSMUSG00000022752" "ENSMUSG00000022752" "Tomm70a"
"ENSMUSG00000020914" "ENSMUSG00000020914" "Top2a"
"ENSMUSG00000017485" "ENSMUSG00000017485" "Top2b"
"ENSMUSG00000026849" "ENSMUSG00000026849" "Tor1a"
"ENSMUSG00000060519" "ENSMUSG00000060519" "Tor3a"
"ENSMUSG00000027506" "ENSMUSG00000027506" "Tpd52"
"ENSMUSG00000000827" "ENSMUSG00000000827" "Tpd52l2"
"ENSMUSG00000032366" "ENSMUSG00000032366" "Tpm1"
"ENSMUSG00000028464" "ENSMUSG00000028464" "Tpm2"
"ENSMUSG00000027940" "ENSMUSG00000027940" "Tpm3"
"ENSMUSG00000031799" "ENSMUSG00000031799" "Tpm4"
"ENSMUSG00000030894" "ENSMUSG00000030894" "Tpp1"
"ENSMUSG00000006005" "ENSMUSG00000006005" "Tpr"
"ENSMUSG00000029030" "ENSMUSG00000029030" "Tprgl"
"ENSMUSG00000054226" "ENSMUSG00000054226" "Tprkb"
"ENSMUSG00000033825" "ENSMUSG00000033825" "Tpsb2"
"ENSMUSG00000027469" "ENSMUSG00000027469" "Tpx2"
"ENSMUSG00000019842" "ENSMUSG00000019842" "Traf3ip2"
"ENSMUSG00000037318" "ENSMUSG00000037318" "Traf3ip3"
"ENSMUSG00000017386" "ENSMUSG00000017386" "Traf4"
"ENSMUSG00000042726" "ENSMUSG00000042726" "Trafd1"
"ENSMUSG00000026028" "ENSMUSG00000026028" "Trak2"
"ENSMUSG00000025935" "ENSMUSG00000025935" "Tram1"
"ENSMUSG00000040236" "ENSMUSG00000040236" "Trappc5"
"ENSMUSG00000042265" "ENSMUSG00000042265" "Trem1"
"ENSMUSG00000115982" "ENSMUSG00000115982" "Trem1"
"ENSMUSG00000041754" "ENSMUSG00000041754" "Trem3"
"ENSMUSG00000116176" "ENSMUSG00000116176" "Trem3"
"ENSMUSG00000023993" "ENSMUSG00000023993" "Treml1"
"ENSMUSG00000116425" "ENSMUSG00000116425" "Treml1"
"ENSMUSG00000071068" "ENSMUSG00000071068" "Treml2"
"ENSMUSG00000116153" "ENSMUSG00000116153" "Treml2"
"ENSMUSG00000064043" "ENSMUSG00000064043" "Trerf1"
"ENSMUSG00000116235" "ENSMUSG00000116235" "Trerf1"
"ENSMUSG00000032554" "ENSMUSG00000032554" "Trf"
"ENSMUSG00000020601" "ENSMUSG00000020601" "Trib2"
"ENSMUSG00000073400" "ENSMUSG00000073400" "Trim10"
"ENSMUSG00000027993" "ENSMUSG00000027993" "Trim2"
"ENSMUSG00000029833" "ENSMUSG00000029833" "Trim24"
"ENSMUSG00000000275" "ENSMUSG00000000275" "Trim25"
"ENSMUSG00000024457" "ENSMUSG00000024457" "Trim26"
"ENSMUSG00000005566" "ENSMUSG00000005566" "Trim28"
"ENSMUSG00000033233" "ENSMUSG00000033233" "Trim45"
"ENSMUSG00000020773" "ENSMUSG00000020773" "Trim47"
"ENSMUSG00000025034" "ENSMUSG00000025034" "Trim8"
"ENSMUSG00000019487" "ENSMUSG00000019487" "Trip10"
"ENSMUSG00000023348" "ENSMUSG00000023348" "Trip6"
"ENSMUSG00000001909" "ENSMUSG00000001909" "Trmt1"
"ENSMUSG00000060950" "ENSMUSG00000060950" "Trmt61a"
"ENSMUSG00000068735" "ENSMUSG00000068735" "Trp53i11"
"ENSMUSG00000044328" "ENSMUSG00000044328" "Trp53i13"
"ENSMUSG00000029723" "ENSMUSG00000029723" "Tsc22d4"
"ENSMUSG00000035585" "ENSMUSG00000035585" "Tsen34"
"ENSMUSG00000026374" "ENSMUSG00000026374" "Tsn"
"ENSMUSG00000056820" "ENSMUSG00000056820" "Tsnax"
"ENSMUSG00000020577" "ENSMUSG00000020577" "Tspan13"
"ENSMUSG00000027858" "ENSMUSG00000027858" "Tspan2"
"ENSMUSG00000006736" "ENSMUSG00000006736" "Tspan31"
"ENSMUSG00000000244" "ENSMUSG00000000244" "Tspan32"
"ENSMUSG00000001763" "ENSMUSG00000001763" "Tspan33"
"ENSMUSG00000028152" "ENSMUSG00000028152" "Tspan5"
"ENSMUSG00000041736" "ENSMUSG00000041736" "Tspo"
"ENSMUSG00000023995" "ENSMUSG00000023995" "Tspo2"
"ENSMUSG00000116146" "ENSMUSG00000116146" "Tspo2"
"ENSMUSG00000074671" "ENSMUSG00000074671" "Tspyl3"
"ENSMUSG00000024078" "ENSMUSG00000024078" "Ttc27"
"ENSMUSG00000040785" "ENSMUSG00000040785" "Ttc3"
"ENSMUSG00000024424" "ENSMUSG00000024424" "Ttc39c"
"ENSMUSG00000016757" "ENSMUSG00000016757" "Ttll12"
"ENSMUSG00000074673" "ENSMUSG00000074673" "Ttll9"
"ENSMUSG00000034714" "ENSMUSG00000034714" "Ttyh2"
"ENSMUSG00000072235" "ENSMUSG00000072235" "Tuba1a"
"ENSMUSG00000023004" "ENSMUSG00000023004" "Tuba1b"
"ENSMUSG00000043091" "ENSMUSG00000043091" "Tuba1c"
"ENSMUSG00000030137" "ENSMUSG00000030137" "Tuba8"
"ENSMUSG00000058672" "ENSMUSG00000058672" "Tubb2a"
"ENSMUSG00000001525" "ENSMUSG00000001525" "Tubb5"
"ENSMUSG00000001473" "ENSMUSG00000001473" "Tubb6"
"ENSMUSG00000023277" "ENSMUSG00000023277" "Twf2"
"ENSMUSG00000028367" "ENSMUSG00000028367" "Txn1"
"ENSMUSG00000005354" "ENSMUSG00000005354" "Txn2"
"ENSMUSG00000021830" "ENSMUSG00000021830" "Txndc16"
"ENSMUSG00000038991" "ENSMUSG00000038991" "Txndc5"
"ENSMUSG00000038393" "ENSMUSG00000038393" "Txnip"
"ENSMUSG00000024583" "ENSMUSG00000024583" "Txnl1"
"ENSMUSG00000020250" "ENSMUSG00000020250" "Txnrd1"
"ENSMUSG00000025747" "ENSMUSG00000025747" "Tyms"
"ENSMUSG00000030579" "ENSMUSG00000030579" "Tyrobp"
"ENSMUSG00000026670" "ENSMUSG00000026670" "Uap1"
"ENSMUSG00000001924" "ENSMUSG00000001924" "Uba1"
"ENSMUSG00000052997" "ENSMUSG00000052997" "Uba2"
"ENSMUSG00000028433" "ENSMUSG00000028433" "Ubap2"
"ENSMUSG00000032020" "ENSMUSG00000032020" "Ubash3b"
"ENSMUSG00000001403" "ENSMUSG00000001403" "Ube2c"
"ENSMUSG00000027011" "ENSMUSG00000027011" "Ube2e3"
"ENSMUSG00000027078" "ENSMUSG00000027078" "Ube2l6"
"ENSMUSG00000042572" "ENSMUSG00000042572" "Ube2q1"
"ENSMUSG00000036241" "ENSMUSG00000036241" "Ube2r2"
"ENSMUSG00000041231" "ENSMUSG00000041231" "Ublcp1"
"ENSMUSG00000005312" "ENSMUSG00000005312" "Ubqln1"
"ENSMUSG00000041712" "ENSMUSG00000041712" "Ubr7"
"ENSMUSG00000025171" "ENSMUSG00000025171" "Ubtd1"
"ENSMUSG00000020923" "ENSMUSG00000020923" "Ubtf"
"ENSMUSG00000020634" "ENSMUSG00000020634" "Ubxn2a"
"ENSMUSG00000029223" "ENSMUSG00000029223" "Uchl1"
"ENSMUSG00000026558" "ENSMUSG00000026558" "Uck2"
"ENSMUSG00000033685" "ENSMUSG00000033685" "Ucp2"
"ENSMUSG00000028381" "ENSMUSG00000028381" "Ugcg"
"ENSMUSG00000029201" "ENSMUSG00000029201" "Ugdh"
"ENSMUSG00000001228" "ENSMUSG00000001228" "Uhrf1"
"ENSMUSG00000039512" "ENSMUSG00000039512" "Uhrf1bp1"
"ENSMUSG00000032308" "ENSMUSG00000032308" "Ulk3"
"ENSMUSG00000002058" "ENSMUSG00000002058" "Unc119"
"ENSMUSG00000046562" "ENSMUSG00000046562" "Unc119b"
"ENSMUSG00000036908" "ENSMUSG00000036908" "Unc93b1"
"ENSMUSG00000029591" "ENSMUSG00000029591" "Ung"
"ENSMUSG00000059534" "ENSMUSG00000059534" "Uqcr10"
"ENSMUSG00000025651" "ENSMUSG00000025651" "Uqcrc1"
"ENSMUSG00000107235" "ENSMUSG00000107235" "Uqcrc1"
"ENSMUSG00000030884" "ENSMUSG00000030884" "Uqcrc2"
"ENSMUSG00000038462" "ENSMUSG00000038462" "Uqcrfs1"
"ENSMUSG00000044894" "ENSMUSG00000044894" "Uqcrq"
"ENSMUSG00000028684" "ENSMUSG00000028684" "Urod"
"ENSMUSG00000030979" "ENSMUSG00000030979" "Uros"
"ENSMUSG00000002395" "ENSMUSG00000002395" "Use1"
"ENSMUSG00000028560" "ENSMUSG00000028560" "Usp1"
"ENSMUSG00000031826" "ENSMUSG00000031826" "Usp10"
"ENSMUSG00000020124" "ENSMUSG00000020124" "Usp15"
"ENSMUSG00000032010" "ENSMUSG00000032010" "Usp2"
"ENSMUSG00000042506" "ENSMUSG00000042506" "Usp22"
"ENSMUSG00000028514" "ENSMUSG00000028514" "Usp24"
"ENSMUSG00000000804" "ENSMUSG00000000804" "Usp32"
"ENSMUSG00000033909" "ENSMUSG00000033909" "Usp36"
"ENSMUSG00000056305" "ENSMUSG00000056305" "Usp39"
"ENSMUSG00000104250" "ENSMUSG00000104250" "Usp39"
"ENSMUSG00000005501" "ENSMUSG00000005501" "Usp40"
"ENSMUSG00000040455" "ENSMUSG00000040455" "Usp45"
"ENSMUSG00000043411" "ENSMUSG00000043411" "Usp48"
"ENSMUSG00000039046" "ENSMUSG00000039046" "Usp6nl"
"ENSMUSG00000031010" "ENSMUSG00000031010" "Usp9x"
"ENSMUSG00000063785" "ENSMUSG00000063785" "Utp14a"
"ENSMUSG00000004356" "ENSMUSG00000004356" "Utp20"
"ENSMUSG00000019820" "ENSMUSG00000019820" "Utrn"
"ENSMUSG00000020894" "ENSMUSG00000020894" "Vamp2"
"ENSMUSG00000073002" "ENSMUSG00000073002" "Vamp5"
"ENSMUSG00000102671" "ENSMUSG00000102671" "Vamp5"
"ENSMUSG00000050732" "ENSMUSG00000050732" "Vamp8"
"ENSMUSG00000103205" "ENSMUSG00000103205" "Vamp8"
"ENSMUSG00000027860" "ENSMUSG00000027860" "Vangl1"
"ENSMUSG00000007029" "ENSMUSG00000007029" "Vars"
"ENSMUSG00000030403" "ENSMUSG00000030403" "Vasp"
"ENSMUSG00000034993" "ENSMUSG00000034993" "Vat1"
"ENSMUSG00000034116" "ENSMUSG00000034116" "Vav1"
"ENSMUSG00000033721" "ENSMUSG00000033721" "Vav3"
"ENSMUSG00000027962" "ENSMUSG00000027962" "Vcam1"
"ENSMUSG00000021823" "ENSMUSG00000021823" "Vcl"
"ENSMUSG00000020402" "ENSMUSG00000020402" "Vdac1"
"ENSMUSG00000022479" "ENSMUSG00000022479" "Vdr"
"ENSMUSG00000023951" "ENSMUSG00000023951" "Vegfa"
"ENSMUSG00000024962" "ENSMUSG00000024962" "Vegfb"
"ENSMUSG00000038775" "ENSMUSG00000038775" "Vill"
"ENSMUSG00000026728" "ENSMUSG00000026728" "Vim"
"ENSMUSG00000037788" "ENSMUSG00000037788" "Vopp1"
"ENSMUSG00000035284" "ENSMUSG00000035284" "Vps13c"
"ENSMUSG00000115987" "ENSMUSG00000115987" "Vps28"
"ENSMUSG00000031696" "ENSMUSG00000031696" "Vps35"
"ENSMUSG00000008958" "ENSMUSG00000008958" "Vps72"
"ENSMUSG00000023186" "ENSMUSG00000023186" "Vwa5a"
"ENSMUSG00000001930" "ENSMUSG00000001930" "Vwf"
"ENSMUSG00000031165" "ENSMUSG00000031165" "Was"
"ENSMUSG00000034341" "ENSMUSG00000034341" "Wbp2"
"ENSMUSG00000051506" "ENSMUSG00000051506" "Wdfy4"
"ENSMUSG00000037572" "ENSMUSG00000037572" "Wdhd1"
"ENSMUSG00000005103" "ENSMUSG00000005103" "Wdr1"
"ENSMUSG00000035754" "ENSMUSG00000035754" "Wdr18"
"ENSMUSG00000031959" "ENSMUSG00000031959" "Wdr59"
"ENSMUSG00000042050" "ENSMUSG00000042050" "Wdr60"
"ENSMUSG00000061559" "ENSMUSG00000061559" "Wdr61"
"ENSMUSG00000025722" "ENSMUSG00000025722" "Wdr73"
"ENSMUSG00000042729" "ENSMUSG00000042729" "Wdr74"
"ENSMUSG00000045374" "ENSMUSG00000045374" "Wdr81"
"ENSMUSG00000078970" "ENSMUSG00000078970" "Wdr92"
"ENSMUSG00000026988" "ENSMUSG00000026988" "Wdsub1"
"ENSMUSG00000075284" "ENSMUSG00000075284" "Wipf1"
"ENSMUSG00000029578" "ENSMUSG00000029578" "Wipi2"
"ENSMUSG00000028173" "ENSMUSG00000028173" "Wls"
"ENSMUSG00000045962" "ENSMUSG00000045962" "Wnk1"
"ENSMUSG00000031583" "ENSMUSG00000031583" "Wrn"
"ENSMUSG00000017677" "ENSMUSG00000017677" "Wsb1"
"ENSMUSG00000020484" "ENSMUSG00000020484" "Xbp1"
"ENSMUSG00000026573" "ENSMUSG00000026573" "Xcl1"
"ENSMUSG00000024066" "ENSMUSG00000024066" "Xdh"
"ENSMUSG00000015342" "ENSMUSG00000015342" "Xk"
"ENSMUSG00000037752" "ENSMUSG00000037752" "Xkr8"
"ENSMUSG00000030094" "ENSMUSG00000030094" "Xpc"
"ENSMUSG00000025027" "ENSMUSG00000025027" "Xpnpep1"
"ENSMUSG00000026187" "ENSMUSG00000026187" "Xrcc5"
"ENSMUSG00000022471" "ENSMUSG00000022471" "Xrcc6"
"ENSMUSG00000027433" "ENSMUSG00000027433" "Xrn2"
"ENSMUSG00000028639" "ENSMUSG00000028639" "Ybx1"
"ENSMUSG00000041774" "ENSMUSG00000041774" "Ydjc"
"ENSMUSG00000042675" "ENSMUSG00000042675" "Ypel3"
"ENSMUSG00000039770" "ENSMUSG00000039770" "Ypel5"
"ENSMUSG00000035851" "ENSMUSG00000035851" "Ythdc1"
"ENSMUSG00000020849" "ENSMUSG00000020849" "Ywhae"
"ENSMUSG00000076432" "ENSMUSG00000076432" "Ywhaq"
"ENSMUSG00000022285" "ENSMUSG00000022285" "Ywhaz"
"ENSMUSG00000041995" "ENSMUSG00000041995" "Zbed3"
"ENSMUSG00000033454" "ENSMUSG00000033454" "Zbtb1"
"ENSMUSG00000069114" "ENSMUSG00000069114" "Zbtb10"
"ENSMUSG00000066687" "ENSMUSG00000066687" "Zbtb16"
"ENSMUSG00000040433" "ENSMUSG00000040433" "Zbtb38"
"ENSMUSG00000018750" "ENSMUSG00000018750" "Zbtb4"
"ENSMUSG00000027583" "ENSMUSG00000027583" "Zbtb46"
"ENSMUSG00000035011" "ENSMUSG00000035011" "Zbtb7a"
"ENSMUSG00000017478" "ENSMUSG00000017478" "Zc3h18"
"ENSMUSG00000042851" "ENSMUSG00000042851" "Zc3h6"
"ENSMUSG00000034265" "ENSMUSG00000034265" "Zdhhc14"
"ENSMUSG00000021969" "ENSMUSG00000021969" "Zdhhc20"
"ENSMUSG00000060166" "ENSMUSG00000060166" "Zdhhc8"
"ENSMUSG00000108733" "ENSMUSG00000108733" "Zdhhc8"
"ENSMUSG00000036985" "ENSMUSG00000036985" "Zdhhc9"
"ENSMUSG00000024238" "ENSMUSG00000024238" "Zeb1"
"ENSMUSG00000026197" "ENSMUSG00000026197" "Zfand2b"
"ENSMUSG00000044477" "ENSMUSG00000044477" "Zfand3"
"ENSMUSG00000040721" "ENSMUSG00000040721" "Zfhx2"
"ENSMUSG00000038872" "ENSMUSG00000038872" "Zfhx3"
"ENSMUSG00000027288" "ENSMUSG00000027288" "Zfp106"
"ENSMUSG00000017421" "ENSMUSG00000017421" "Zfp207"
"ENSMUSG00000052056" "ENSMUSG00000052056" "Zfp217"
"ENSMUSG00000044786" "ENSMUSG00000044786" "Zfp36"
"ENSMUSG00000045817" "ENSMUSG00000045817" "Zfp36l2"
"ENSMUSG00000068551" "ENSMUSG00000068551" "Zfp467"
"ENSMUSG00000058881" "ENSMUSG00000058881" "Zfp516"
"ENSMUSG00000051550" "ENSMUSG00000051550" "Zfp579"
"ENSMUSG00000059689" "ENSMUSG00000059689" "Zfp637"
"ENSMUSG00000049606" "ENSMUSG00000049606" "Zfp644"
"ENSMUSG00000062397" "ENSMUSG00000062397" "Zfp706"
"ENSMUSG00000039841" "ENSMUSG00000039841" "Zfp800"
"ENSMUSG00000050600" "ENSMUSG00000050600" "Zfp831"
"ENSMUSG00000031907" "ENSMUSG00000031907" "Zfp90"
"ENSMUSG00000059142" "ENSMUSG00000059142" "Zfp945"
"ENSMUSG00000049577" "ENSMUSG00000049577" "Zfpm1"
"ENSMUSG00000049350" "ENSMUSG00000049350" "Zg16"
"ENSMUSG00000029729" "ENSMUSG00000029729" "Zkscan1"
"ENSMUSG00000027663" "ENSMUSG00000027663" "Zmat3"
"ENSMUSG00000007817" "ENSMUSG00000007817" "Zmiz1"
"ENSMUSG00000059518" "ENSMUSG00000059518" "Znhit1"
"ENSMUSG00000035671" "ENSMUSG00000035671" "Zswim4"
"ENSMUSG00000019923" "ENSMUSG00000019923" "Zwint"
"ENSMUSG00000029860" "ENSMUSG00000029860" "Zyx"
"ENSMUSG00000055670" "ENSMUSG00000055670" "Zzef1"
